# cb 1180-22430 ool 790-16748 del=0 ncb=21251 nb=9250 nt=3000
# cbs=21251 per read=85.0 base=1180
1 4095 0 0 0 0
2 2 663 3 0 0
3 2 664 4 0 0
4 2 662 3 0 0
5 4 664 5 0 0
6 3 663 3 0 0
7 3 664 4 0 0
8 2 662 3 0 0
9 3 663 4 0 0
10 3 663 4 0 0
11 2 664 4 0 0
12 2 664 4 0 0
13 2 663 4 0 0
14 2 663 4 0 0
15 1 664 4 0 0
16 2 664 4 0 0
17 2 663 4 0 0
18 3 663 4 0 0
19 2 663 3 0 0
20 2 663 4 0 0
21 3 663 4 0 0
22 3 663 3 0 0
23 3 662 3 0 0
24 3 663 3 0 0
25 2 663 4 0 0
26 3 664 4 0 0
27 3 664 4 0 0
28 2 662 3 0 0
29 3 662 3 0 0
30 3 664 4 0 0
31 2 663 3 0 0
32 3 672 3 0 0
33 3 679 2 0 0
34 3 663 3 0 0
35 4 655 1 0 0
36 3 647 3 0 0
37 2 660 3 0 0
38 3 665 5 0 0
39 3 662 3 0 0
40 3 664 5 0 0
41 3 661 5 0 0
42 3 666 3 0 0
43 2 668 4 0 0
44 3 655 3 0 0
45 3 663 4 0 0
46 3 663 3 0 0
47 2 664 4 0 0
48 3 666 3 0 0
49 3 665 5 0 0
50 3 669 3 0 0
51 3 668 4 0 0
52 5 663 4 0 0
53 3 663 3 0 0
54 3 661 4 0 0
55 3 662 4 0 0
56 2 663 4 0 0
57 2 656 3 0 0
58 3 665 5 0 0
59 2 671 3 0 0
60 4 643 3 0 0
61 2 664 4 0 0
62 3 655 3 0 0
63 3 667 5 0 0
64 2 667 3 0 0
65 3 660 4 0 0
66 3 664 2 0 0
67 3 663 5 0 0
68 4 666 3 0 0
69 3 669 5 0 0
70 2 655 3 0 0
71 2 662 3 0 0
72 3 663 4 0 0
73 3 671 3 0 0
74 3 647 2 0 0
75 2 648 2 0 0
76 2 671 4 0 0
77 3 647 1 0 0
78 3 660 5 0 0
79 2 665 3 0 0
80 3 662 4 0 0
81 3 662 4 0 0
82 3 662 2 0 0
83 2 654 2 0 0
84 3 662 3 0 0
85 3 663 4 0 0
86 3 664 4 0 0
87 3 667 5 0 0
88 3 664 5 0 0
89 3 667 3 0 0
90 2 667 4 0 0
91 3 663 4 0 0
92 3 663 4 0 0
93 3 662 5 0 0
94 3 663 5 0 0
95 3 662 3 0 0
96 3 663 4 0 0
97 3 663 4 0 0
98 2 662 3 0 0
99 3 663 4 0 0
100 3 662 2 0 0
101 3 663 3 0 0
102 2 664 4 0 0
103 4 663 4 0 0
104 3 663 4 0 0
105 3 663 3 0 0
106 2 664 4 0 0
107 3 663 4 0 0
108 3 664 5 0 0
109 3 663 4 0 0
110 3 664 5 0 0
111 3 663 3 0 0
