# cb 1180-22430 ool 790-16748 del=0 ncb=21251 nb=9250 nt=3000
# cbs=21251 per read=85.0 base=1180
1 0 0 0 0 0
2 768 0 769 0 0
3 769 0 770 0 0
4 770 0 772 0 0
5 771 0 772 0 0
6 771 0 772 0 0
7 771 0 772 0 0
8 771 0 772 0 0
9 771 0 772 0 0
10 770 0 772 0 0
11 771 0 772 0 0
12 771 0 772 0 0
13 771 0 772 0 0
14 771 0 772 0 0
15 770 0 771 0 0
16 771 0 772 0 0
17 770 0 772 0 0
18 770 0 772 0 0
19 771 0 772 0 0
20 770 0 772 0 0
21 768 0 770 0 0
22 769 0 770 0 0
23 770 0 772 0 0
24 770 0 772 0 0
25 770 0 771 0 0
26 770 0 772 0 0
27 771 0 772 0 0
28 771 0 772 0 0
29 769 0 770 0 0
30 768 0 769 0 0
31 768 0 770 0 0
32 768 0 769 0 0
33 768 0 769 0 0
34 768 0 770 0 0
35 768 0 769 0 0
36 771 0 772 0 0
37 770 0 772 0 0
38 772 0 773 0 0
39 770 0 772 0 0
40 770 0 772 0 0
41 771 0 772 0 0
42 770 0 772 0 0
43 771 0 772 0 0
44 770 0 771 0 0
45 770 0 771 0 0
46 769 0 770 0 0
47 770 0 771 0 0
48 770 0 772 0 0
49 770 0 772 0 0
50 770 0 772 0 0
51 770 0 771 0 0
52 771 0 772 0 0
53 770 0 771 0 0
54 771 0 772 0 0
55 771 0 772 0 0
56 770 0 772 0 0
57 771 0 772 0 0
58 771 0 772 0 0
59 770 0 771 0 0
60 772 0 773 0 0
61 771 0 772 0 0
62 768 0 769 0 0
63 769 0 770 0 0
64 768 0 769 0 0
65 768 0 769 0 0
66 769 0 770 0 0
67 768 0 769 0 0
68 768 0 769 0 0
69 770 0 771 0 0
70 769 0 771 0 0
71 768 0 770 0 0
72 770 0 771 0 0
73 770 0 772 0 0
74 770 0 772 0 0
75 770 0 772 0 0
76 770 0 772 0 0
77 771 0 772 0 0
78 771 0 772 0 0
79 771 0 772 0 0
80 770 0 771 0 0
81 771 0 772 0 0
82 771 0 772 0 0
83 770 0 771 0 0
84 770 0 772 0 0
85 771 0 772 0 0
86 770 0 771 0 0
87 770 0 772 0 0
88 771 0 772 0 0
89 771 0 772 0 0
90 770 0 772 0 0
91 770 0 771 0 0
92 771 0 772 0 0
93 771 0 772 0 0
94 770 0 771 0 0
95 768 0 769 0 0
96 766 0 767 0 0
97 768 0 769 0 0
98 768 0 769 0 0
99 768 0 769 0 0
100 768 0 768 0 0
101 768 0 769 0 0
102 768 0 769 0 0
103 769 0 771 0 0
104 770 0 772 0 0
105 771 0 772 0 0
106 770 0 772 0 0
107 771 0 772 0 0
108 770 0 771 0 0
109 770 0 772 0 0
110 771 0 772 0 0
111 770 0 771 0 0
112 771 0 772 0 0
113 771 0 772 0 0
114 771 0 772 0 0
115 770 0 771 0 0
116 771 0 772 0 0
117 770 0 772 0 0
118 771 0 772 0 0
119 770 0 771 0 0
120 769 0 770 0 0
121 770 0 771 0 0
122 770 0 772 0 0
123 770 0 772 0 0
124 771 0 772 0 0
125 770 0 772 0 0
126 770 0 771 0 0
127 771 0 772 0 0
128 770 0 772 0 0
129 769 0 770 0 0
130 768 0 769 0 0
131 768 0 769 0 0
132 768 0 769 0 0
133 768 0 770 0 0
134 768 0 769 0 0
135 768 0 769 0 0
136 768 0 769 0 0
137 770 0 771 0 0
138 771 0 772 0 0
139 771 0 772 0 0
140 770 0 772 0 0
141 771 0 772 0 0
142 771 0 772 0 0
143 771 0 772 0 0
144 770 0 772 0 0
145 769 0 770 0 0
146 770 0 771 0 0
147 770 0 772 0 0
148 771 0 772 0 0
149 770 0 772 0 0
150 770 0 772 0 0
151 770 0 771 0 0
152 770 0 771 0 0
153 771 0 772 0 0
154 772 0 773 0 0
155 771 0 772 0 0
156 771 0 772 0 0
157 771 0 773 0 0
158 770 0 772 0 0
159 770 0 772 0 0
160 771 0 773 0 0
161 771 0 772 0 0
162 771 0 773 0 0
163 770 0 771 0 0
164 767 0 768 0 0
165 768 0 769 0 0
166 768 0 769 0 0
167 768 0 769 0 0
168 768 0 769 0 0
169 767 0 769 0 0
170 766 0 767 0 0
171 771 0 772 0 0
172 770 0 772 0 0
173 770 0 771 0 0
174 771 0 772 0 0
175 770 0 772 0 0
176 770 0 771 0 0
177 771 0 773 0 0
178 770 0 771 0 0
179 771 0 772 0 0
180 771 0 772 0 0
181 770 0 772 0 0
182 771 0 772 0 0
183 771 0 772 0 0
184 770 0 772 0 0
185 771 0 772 0 0
186 770 0 772 0 0
187 771 0 772 0 0
188 771 0 773 0 0
189 771 0 772 0 0
190 771 0 772 0 0
191 770 0 772 0 0
192 771 0 772 0 0
193 771 0 772 0 0
194 769 0 770 0 0
195 769 0 770 0 0
196 771 0 772 0 0
197 768 0 769 0 0
198 768 0 769 0 0
199 768 0 769 0 0
200 768 0 769 0 0
201 768 0 769 0 0
202 768 0 769 0 0
203 768 0 769 0 0
204 768 0 769 0 0
205 770 0 771 0 0
206 771 0 772 0 0
207 771 0 772 0 0
208 770 0 772 0 0
209 770 0 772 0 0
210 771 0 772 0 0
211 770 0 772 0 0
212 771 0 772 0 0
213 771 0 772 0 0
214 770 0 771 0 0
215 771 0 773 0 0
216 771 0 773 0 0
217 770 0 772 0 0
218 771 0 772 0 0
219 769 0 770 0 0
220 769 0 770 0 0
221 771 0 772 0 0
222 770 0 772 0 0
223 770 0 771 0 0
224 770 0 772 0 0
225 770 0 771 0 0
226 771 0 772 0 0
227 771 0 772 0 0
228 770 0 771 0 0
229 770 0 771 0 0
230 770 0 772 0 0
231 768 0 769 0 0
232 768 0 770 0 0
233 768 0 769 0 0
234 768 0 769 0 0
235 768 0 770 0 0
236 768 0 770 0 0
237 768 0 769 0 0
238 769 0 770 0 0
239 767 0 769 0 0
240 767 0 769 0 0
241 770 0 771 0 0
242 770 0 772 0 0
243 770 0 772 0 0
244 769 0 770 0 0
245 769 0 770 0 0
246 771 0 772 0 0
247 770 0 771 0 0
248 770 0 771 0 0
249 771 0 772 0 0
250 770 0 772 0 0
251 770 0 772 0 0
252 771 0 772 0 0
253 771 0 772 0 0
254 771 0 772 0 0
255 770 0 772 0 0
256 771 0 772 0 0
257 771 0 772 0 0
258 770 0 772 0 0
259 771 0 772 0 0
260 771 0 772 0 0
261 770 0 772 0 0
262 771 0 772 0 0
263 771 0 772 0 0
264 771 0 772 0 0
265 770 0 772 0 0
266 771 0 772 0 0
267 768 0 769 0 0
268 768 0 769 0 0
269 766 0 767 0 0
270 767 0 768 0 0
271 768 0 769 0 0
272 768 0 769 0 0
273 768 0 769 0 0
274 768 0 769 0 0
275 769 0 770 0 0
276 771 0 772 0 0
277 771 0 772 0 0
278 770 0 772 0 0
279 771 0 772 0 0
280 770 0 771 0 0
281 771 0 772 0 0
282 770 0 772 0 0
283 771 0 772 0 0
284 770 0 771 0 0
285 771 0 772 0 0
286 771 0 772 0 0
287 771 0 772 0 0
288 771 0 772 0 0
289 771 0 772 0 0
290 770 0 771 0 0
291 771 0 772 0 0
292 770 0 771 0 0
293 770 0 772 0 0
294 767 0 769 0 0
295 770 0 771 0 0
296 770 0 772 0 0
297 770 0 771 0 0
298 771 0 772 0 0
299 770 0 771 0 0
300 770 0 772 0 0
301 769 0 770 0 0
302 768 0 769 0 0
303 768 0 769 0 0
304 768 0 769 0 0
305 768 0 769 0 0
306 768 0 770 0 0
307 768 0 769 0 0
308 767 0 769 0 0
309 769 0 770 0 0
